ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.07757,8.40604,4.79199,-0.02477,-0.00426,-0.0245,413365,2016-04-04 00:05:52:510
2.07757,8.40604,4.79199,-0.01438,-0.00266,-0.02264,413466,2016-04-04 00:05:52:611
2.06739,8.42041,4.77284,-0.00186,-2.7E-4,-0.02397,413565,2016-04-04 00:05:52:710
2.10331,8.39587,4.77344,0.01438,-0.0016,-0.03382,413666,2016-04-04 00:05:52:811
2.08056,8.44315,4.76805,0.01438,-0.0016,-0.03382,413765,2016-04-04 00:05:52:910
2.08655,8.37432,4.81175,-0.0253,0.00666,-0.0237,413865,2016-04-04 00:05:53:010
2.11348,8.36594,4.73513,0.01305,0.00293,-0.02317,413965,2016-04-04 00:05:53:110
2.11348,8.36594,4.73513,0.01784,-0.00133,-0.0269,414065,2016-04-04 00:05:53:210
2.1051,8.47428,4.70221,0.00932,-0.00346,-0.02557,414165,2016-04-04 00:05:53:310
2.07757,8.45213,4.67947,0.01731,-0.0032,-0.02716,414266,2016-04-04 00:05:53:411
2.05482,8.45512,4.64535,0.01731,-0.0032,-0.02716,414365,2016-04-04 00:05:53:510
2.09972,8.47368,4.69623,-0.00613,-0.00133,-0.02264,414466,2016-04-04 00:05:53:611
2.07517,8.45572,4.68007,2.7E-4,-0.00453,-0.02583,414565,2016-04-04 00:05:53:710
2.07517,8.45572,4.68007,0.01944,-0.00719,-0.02983,414666,2016-04-04 00:05:53:811
2.05542,8.44435,4.65074,-8.0E-4,-0.00213,-0.02131,414765,2016-04-04 00:05:53:910
2.05662,8.49223,4.65134,-0.01731,-0.00399,-0.02397,414865,2016-04-04 00:05:54:010
2.1045,8.48804,4.65792,-0.01731,-0.00399,-0.02397,414966,2016-04-04 00:05:54:111
2.09612,8.43597,4.62021,-0.02024,-0.00373,-0.02583,415066,2016-04-04 00:05:54:211
2.06799,8.506,4.67348,-0.00666,-0.00559,-0.0229,415165,2016-04-04 00:05:54:310
2.06799,8.506,4.67348,-0.04181,0.00133,-0.03356,415266,2016-04-04 00:05:54:411
2.05842,8.43597,4.79199,-0.01838,-0.0024,-0.0221,415365,2016-04-04 00:05:54:510
2.07577,8.42819,4.69922,-0.0269,-0.00186,-0.0229,415465,2016-04-04 00:05:54:610
2.12725,8.43058,4.79319,-0.0269,-0.00186,-0.0229,415565,2016-04-04 00:05:54:710
2.1069,8.46949,4.77284,-0.00772,-0.0024,-0.0269,415665,2016-04-04 00:05:54:810
2.08355,8.45393,4.7094,-0.00133,-0.0024,-0.03409,415765,2016-04-04 00:05:54:910
2.08355,8.45393,4.7094,-0.01491,-0.00186,-0.02131,415865,2016-04-04 00:05:55:010
2.05901,8.44435,4.76626,-0.00985,0.00133,-0.02344,415966,2016-04-04 00:05:55:111
2.12186,8.45512,4.90991,0.00666,0.0016,-0.02796,416065,2016-04-04 00:05:55:210
2.11947,8.41323,4.71538,0.00666,0.0016,-0.02796,416165,2016-04-04 00:05:55:310
2.09373,8.41861,4.82432,-0.03782,0.0016,-0.02237,416265,2016-04-04 00:05:55:410
2.06021,8.44435,4.79858,0.00399,-2.7E-4,-0.02956,416365,2016-04-04 00:05:55:510
2.06021,8.44435,4.79858,0.01145,-0.00107,-0.0253,416466,2016-04-04 00:05:55:611
2.06679,8.43956,4.76386,0.01838,-0.00959,-0.0269,416565,2016-04-04 00:05:55:710
2.08894,8.45033,4.68066,0.01119,0.00373,-0.0285,416665,2016-04-04 00:05:55:810
2.12066,8.43956,4.71358,0.01119,0.00373,-0.0285,416765,2016-04-04 00:05:55:910
2.05662,8.4635,4.71897,0.00453,0.00186,-0.01997,416865,2016-04-04 00:05:56:010
2.07936,8.44196,4.51965,0.02077,-0.00453,-0.02583,416965,2016-04-04 00:05:56:110
2.07936,8.44196,4.51965,-0.00133,0.00426,-0.0269,417065,2016-04-04 00:05:56:210
2.03926,8.51079,4.66091,-0.00426,-0.00746,-0.02317,417165,2016-04-04 00:05:56:310
2.07278,8.4635,4.61183,-0.01571,-0.00506,-0.02557,417265,2016-04-04 00:05:56:410
2.07398,8.49343,4.61782,-0.01571,-0.00506,-0.02557,417365,2016-04-04 00:05:56:510
2.07278,8.47966,4.67348,-0.01332,-0.00799,-0.01917,417466,2016-04-04 00:05:56:611
2.07218,8.45213,4.72975,-0.03755,-0.0016,-0.01944,417567,2016-04-04 00:05:56:712
2.07218,8.45213,4.72975,-0.01784,-0.01092,-0.02157,417665,2016-04-04 00:05:56:810
2.08296,8.44615,4.65672,-0.01864,0.00799,-0.02477,417765,2016-04-04 00:05:56:910
2.10869,8.48565,4.77464,-0.04048,-0.01039,-0.02024,417865,2016-04-04 00:05:57:010
2.09014,8.44615,4.75967,-0.04048,-0.01039,-0.02024,417965,2016-04-04 00:05:57:110
2.08056,8.44375,4.71358,-0.03329,-0.00453,-0.01704,418066,2016-04-04 00:05:57:211
2.08176,8.41023,4.78122,-0.02876,-0.00826,-0.02344,418165,2016-04-04 00:05:57:310
2.08176,8.41023,4.78122,-0.00213,-0.00453,-0.0261,418266,2016-04-04 00:05:57:411
2.08535,8.41622,4.73992,-0.00613,-0.00453,-0.0221,418365,2016-04-04 00:05:57:510
2.09972,8.41801,4.76865,-0.01145,0.00107,-0.01917,418466,2016-04-04 00:05:57:611
2.07577,8.45991,4.78182,-0.01145,0.00107,-0.01917,418566,2016-04-04 00:05:57:711
2.12066,8.39527,4.78122,-0.00639,0.00373,-0.02397,418665,2016-04-04 00:05:57:810
2.11408,8.43477,4.93265,0.01039,5.3E-4,-0.0269,418766,2016-04-04 00:05:57:911
2.11408,8.43477,4.93265,0.00107,-0.00426,-0.02264,418865,2016-04-04 00:05:58:010
2.12964,8.4228,4.78781,-0.00533,-8.0E-4,-0.01997,418965,2016-04-04 00:05:58:110
2.1039,8.43238,4.73573,0.02663,-8.0E-4,-0.04101,419065,2016-04-04 00:05:58:210
2.05842,8.47727,4.67348,0.02663,-8.0E-4,-0.04101,419165,2016-04-04 00:05:58:310
2.05901,8.43836,4.71658,0.00666,-0.00107,-0.02929,419265,2016-04-04 00:05:58:410
2.13623,8.43178,4.71299,0.01358,-0.00426,-0.0229,419365,2016-04-04 00:05:58:510
2.13623,8.43178,4.71299,0.01172,-0.00346,-0.02716,419466,2016-04-04 00:05:58:611
2.07697,8.49583,4.59088,-0.02051,5.3E-4,-0.0237,419565,2016-04-04 00:05:58:710
2.17394,8.45871,4.62919,-0.0024,-0.0016,-0.03169,419665,2016-04-04 00:05:58:810
2.09074,8.47428,4.61423,-0.0024,-0.0016,-0.03169,419766,2016-04-04 00:05:58:911
2.00155,8.50061,4.55976,-0.02051,-0.00399,-0.01917,419866,2016-04-04 00:05:59:011
2.12186,8.506,4.61842,-0.00479,-0.00399,-0.02557,419965,2016-04-04 00:05:59:110
2.12186,8.506,4.61842,-0.03196,-0.00266,-0.02423,420065,2016-04-04 00:05:59:210
2.09612,8.44914,4.68785,-0.00666,-0.0016,-0.0245,420166,2016-04-04 00:05:59:311
2.0662,8.45333,4.68785,-0.01358,-0.00586,-0.02157,420266,2016-04-04 00:05:59:411
2.10091,8.44674,4.7058,-0.01358,-0.00586,-0.02157,420366,2016-04-04 00:05:59:511
2.08774,8.45033,4.7082,-0.01917,-0.00213,-0.02557,420467,2016-04-04 00:05:59:612
2.11288,8.40305,4.67528,-0.02663,-0.00373,-0.02237,420566,2016-04-04 00:05:59:711
2.11288,8.40305,4.67528,-0.0285,-0.00373,-0.02876,420666,2016-04-04 00:05:59:811
2.10211,8.44734,4.77703,-0.04341,-0.00959,-0.02104,420766,2016-04-04 00:05:59:911
2.06201,8.39407,4.78541,-0.01438,-0.00586,-0.01944,420865,2016-04-04 00:06:00:010
2.10151,8.38629,4.80217,-0.01438,-0.00586,-0.01944,420965,2016-04-04 00:06:00:110
2.13922,8.40185,4.84108,0.00293,-0.00266,-0.02663,421065,2016-04-04 00:06:00:210
2.02729,8.44136,4.82671,-0.01385,-0.00586,-0.01971,421165,2016-04-04 00:06:00:310
2.02729,8.3809,4.80516,-0.00692,-0.00559,-0.02397,421266,2016-04-04 00:06:00:411
2.1039,8.3809,4.80516,0.01625,0.0,-0.04208,421366,2016-04-04 00:06:00:511
2.09792,8.3833,4.72077,0.00107,0.01385,-0.02104,421465,2016-04-04 00:06:00:610
2.19848,8.34319,4.91829,0.06631,0.00186,-0.0277,421566,2016-04-04 00:06:00:711
2.06201,8.52216,4.6238,0.06631,0.00186,-0.0277,421665,2016-04-04 00:06:00:810
2.12066,8.44674,4.69144,0.01225,0.00426,-0.02876,421766,2016-04-04 00:06:00:911
2.0231,8.61554,4.61722,0.03755,-0.00293,-0.03622,421866,2016-04-04 00:06:01:011
2.0231,8.61554,4.61722,0.01358,-0.00799,-0.01385,421966,2016-04-04 00:06:01:111
2.11169,8.43836,4.70999,0.02796,-0.00346,-0.01225,422065,2016-04-04 00:06:01:210
2.08834,8.49104,4.5436,-0.00559,-0.0016,-0.03302,422165,2016-04-04 00:06:01:310
2.05961,8.53832,4.56514,-0.00559,-0.0016,-0.03302,422265,2016-04-04 00:06:01:410
2.08056,8.53294,4.51965,-0.00213,-0.00479,-0.02131,422366,2016-04-04 00:06:01:511
2.07039,8.49223,4.47596,-0.04341,-0.01172,-0.03063,422466,2016-04-04 00:06:01:611
2.07039,8.49223,4.47596,-0.01278,-0.00373,-0.02876,422565,2016-04-04 00:06:01:710
2.0225,8.50361,4.56275,-0.03542,-0.00533,-0.01944,422666,2016-04-04 00:06:01:811
2.12605,8.46829,4.59148,-0.02423,-2.7E-4,-0.02876,422766,2016-04-04 00:06:01:911
2.08475,8.49642,4.65253,-0.02423,-2.7E-4,-0.02876,422866,2016-04-04 00:06:02:011
2.12186,8.45692,4.6663,-0.02637,-0.00266,-0.02663,422966,2016-04-04 00:06:02:111
2.08116,8.46111,4.80037,-0.06179,-0.01012,-0.02796,423066,2016-04-04 00:06:02:211
2.08116,8.46111,4.80037,-0.05033,-0.00559,-0.01784,423165,2016-04-04 00:06:02:310
2.10031,8.44076,4.76386,0.01411,-0.00506,-0.01891,423266,2016-04-04 00:06:02:411
2.1488,8.4228,4.7088,-0.02557,-0.00213,-0.03196,423365,2016-04-04 00:06:02:510
2.05842,8.45153,4.76745,-0.02557,-0.00213,-0.03196,423467,2016-04-04 00:06:02:612
2.06859,8.43477,4.75249,-0.01465,-0.00506,-0.01545,423565,2016-04-04 00:06:02:710
2.09433,8.41801,4.93625,-0.04261,-0.00506,-0.02237,423666,2016-04-04 00:06:02:811
2.09433,8.41801,4.93625,0.00666,-0.00107,-0.0277,423765,2016-04-04 00:06:02:910
2.11947,8.42579,4.78781,-0.00799,0.00559,-0.03222,423865,2016-04-04 00:06:03:010
2.0644,8.5048,4.76087,0.00373,-0.00186,-0.00852,423965,2016-04-04 00:06:03:110
2.13503,8.3803,4.79858,0.00373,-0.00186,-0.00852,424065,2016-04-04 00:06:03:210
2.12126,8.39766,4.69264,0.03409,-0.0032,-0.03595,424166,2016-04-04 00:06:03:311
2.08415,8.45931,4.61303,0.01252,-0.01039,-0.03036,424265,2016-04-04 00:06:03:410
2.08415,8.45931,4.61303,0.00479,-0.00719,-0.01784,424366,2016-04-04 00:06:03:511
2.09553,8.48685,4.64535,0.01704,-0.00559,-0.02477,424465,2016-04-04 00:06:03:610
2.05842,8.50959,4.50948,0.04607,-0.00266,-0.03169,424565,2016-04-04 00:06:03:710
2.05303,8.53593,4.52444,0.04607,-0.00266,-0.03169,424665,2016-04-04 00:06:03:810
2.09493,8.50361,4.65313,-0.0261,-0.00613,-0.01385,424765,2016-04-04 00:06:03:910
2.06141,8.52396,4.51367,0.00666,-0.00373,-0.0277,424865,2016-04-04 00:06:04:010
2.06141,8.52396,4.51367,-0.03409,-0.00666,-0.01332,424965,2016-04-04 00:06:04:110
2.1069,8.47308,4.69383,-0.01305,-0.00426,-0.01971,425065,2016-04-04 00:06:04:210
2.09193,8.51079,4.52744,-0.04048,-0.00613,-0.02317,425165,2016-04-04 00:06:04:310
2.11707,8.49044,4.63757,-0.04048,-0.00613,-0.02317,425265,2016-04-04 00:06:04:410
2.04465,8.49942,4.64176,-0.01838,-0.00506,-0.02956,425365,2016-04-04 00:06:04:510
2.07098,8.48864,4.62979,-0.00586,-0.00586,-0.02397,425465,2016-04-04 00:06:04:610
2.07098,8.48864,4.62979,-0.01944,-0.00426,-0.01997,425565,2016-04-04 00:06:04:710
2.10151,8.49164,4.63996,-0.0277,-0.00399,-0.02131,425666,2016-04-04 00:06:04:811
2.09493,8.44615,4.67767,-0.01944,-8.0E-4,-0.02876,425765,2016-04-04 00:06:04:910
2.06021,8.4659,4.65134,-0.01944,-8.0E-4,-0.02876,425865,2016-04-04 00:06:05:010
2.13204,8.45752,4.62859,0.0032,-0.00346,-0.0245,425966,2016-04-04 00:06:05:111
2.08296,8.44136,4.71478,-0.01944,-0.00213,-0.0277,426065,2016-04-04 00:06:05:210
2.08296,8.44136,4.71478,-0.01358,-2.7E-4,-0.02583,426165,2016-04-04 00:06:05:310
2.13503,8.45333,4.72496,-0.0229,-0.00453,-0.01944,426265,2016-04-04 00:06:05:410
2.09014,8.43178,4.74112,0.00799,-0.00506,-0.02663,426365,2016-04-04 00:06:05:510
2.09852,8.45453,4.69802,0.00799,-0.00506,-0.02663,426465,2016-04-04 00:06:05:610
2.09074,8.46171,4.72077,0.01252,-0.0016,-0.02823,426566,2016-04-04 00:06:05:711
2.04944,8.53054,4.69742,0.00107,-0.00266,-0.02583,426665,2016-04-04 00:06:05:810
2.04944,8.53054,4.69742,-0.01784,-0.0024,-0.01838,426766,2016-04-04 00:06:05:911
2.08475,8.50121,4.789,0.02264,-0.00133,-0.02237,426866,2016-04-04 00:06:06:011
2.09253,8.4665,4.50529,0.0,-8.0E-4,-0.02317,426965,2016-04-04 00:06:06:110
2.07098,8.48804,4.61602,0.0,-8.0E-4,-0.02317,427066,2016-04-04 00:06:06:211
2.07877,8.53772,4.58609,0.01944,-0.00426,-0.03143,427166,2016-04-04 00:06:06:311
2.12485,8.47667,4.67887,-0.02184,-2.7E-4,-0.02583,427265,2016-04-04 00:06:06:410
2.12485,8.47667,4.67887,-8.0E-4,-0.0032,-0.02663,427366,2016-04-04 00:06:06:511
2.01951,8.50361,4.62979,-0.0221,0.00133,-0.03249,427465,2016-04-04 00:06:06:610
2.03268,8.48266,4.67707,-5.3E-4,-0.00266,-0.02264,427565,2016-04-04 00:06:06:710
2.06679,8.52755,4.60345,-5.3E-4,-0.00266,-0.02264,427666,2016-04-04 00:06:06:811
2.11049,8.48924,4.76326,-0.02796,0.00346,-0.0253,427765,2016-04-04 00:06:06:910
2.07577,8.5054,4.65433,-0.01545,-0.00293,-0.0285,427865,2016-04-04 00:06:07:010
2.07577,8.5054,4.65433,-0.04155,-0.00586,-0.02184,427965,2016-04-04 00:06:07:110
2.10271,8.47607,4.71777,-0.0229,-0.00399,-0.01758,428065,2016-04-04 00:06:07:210
2.07517,8.4659,4.70102,-0.02077,-0.00692,-0.02903,428165,2016-04-04 00:06:07:310
2.0662,8.43477,4.73094,-0.02077,-0.00692,-0.02903,428265,2016-04-04 00:06:07:410
2.11588,8.45033,4.69623,0.01731,-0.00266,-0.02157,428365,2016-04-04 00:06:07:510
2.09313,8.45213,4.707,-0.00426,0.00293,-0.02503,428466,2016-04-04 00:06:07:611
2.07338,8.44555,4.80995,-0.02796,-0.00133,-0.02157,428570,2016-04-04 00:06:07:715
2.07338,8.44555,4.80995,0.00373,-0.00506,-0.02051,428666,2016-04-04 00:06:07:811
2.09313,8.44555,4.65433,-0.00533,0.00373,-0.02024,428765,2016-04-04 00:06:07:910
2.12186,8.39467,4.69503,-0.00533,0.00373,-0.02423,428865,2016-04-04 00:06:08:010
2.12485,8.39946,4.67827,0.0024,-0.00346,-0.02423,428966,2016-04-04 00:06:08:111
2.10929,8.43298,4.73034,0.00772,-0.0024,-0.02477,429065,2016-04-04 00:06:08:210
2.10929,8.43298,4.73034,0.02344,-0.00293,-0.04687,429166,2016-04-04 00:06:08:311
2.0656,8.47787,4.67408,0.01891,-0.00719,-0.02104,429265,2016-04-04 00:06:08:410
2.1045,8.50061,4.64894,0.01305,-0.00613,-0.02637,429365,2016-04-04 00:06:08:510
2.05423,8.52515,4.67109,0.01305,-0.00613,-0.02637,429466,2016-04-04 00:06:08:611
2.09852,8.50001,4.60525,0.00453,-0.00426,-0.02637,429565,2016-04-04 00:06:08:710
2.04704,8.54131,4.75189,-0.01997,-2.7E-4,-0.02583,429665,2016-04-04 00:06:08:810
2.04704,8.54131,4.75189,-0.01944,2.7E-4,-0.0237,429766,2016-04-04 00:06:08:911
2.08834,8.4252,4.68485,-0.01198,-0.00213,-0.0229,429870,2016-04-04 00:06:09:015
2.05602,8.50241,4.63877,-0.02503,-0.00746,-0.01944,429968,2016-04-04 00:06:09:113
2.12545,8.47069,4.69084,-0.02503,-0.00746,-0.01944,430065,2016-04-04 00:06:09:210
2.07757,8.51019,4.64176,-0.01012,-0.00506,-0.02663,430165,2016-04-04 00:06:09:310
2.06081,8.47188,4.71119,-0.02796,-0.00373,-0.01971,430265,2016-04-04 00:06:09:410
2.06081,8.47188,4.71119,-0.02131,-0.00666,-0.0237,430365,2016-04-04 00:06:09:510
2.09493,8.46051,4.76566,-0.02157,-0.00133,-0.02503,430465,2016-04-04 00:06:09:610
2.06081,8.43477,4.63577,-0.03036,-0.0016,-0.0237,430566,2016-04-04 00:06:09:711
2.06799,8.41442,4.72137,-0.03036,-0.0016,-0.0237,430665,2016-04-04 00:06:09:810
2.13204,8.42041,4.74411,-0.01332,-0.00479,-0.02051,430765,2016-04-04 00:06:09:910
2.0656,8.44674,4.71179,-0.01385,-0.00346,-0.02663,430868,2016-04-04 00:06:10:013
2.04824,8.42819,4.78122,-0.00559,-0.0024,-0.02796,430965,2016-04-04 00:06:10:110
2.04824,8.42819,4.78122,0.00959,-0.00399,-0.03143,431065,2016-04-04 00:06:10:210
2.07158,8.45931,4.76805,-0.02237,-0.00266,-0.01598,431166,2016-04-04 00:06:10:311
2.12665,8.39527,4.76207,-8.0E-4,-5.3E-4,-0.0277,431266,2016-04-04 00:06:10:411
2.07697,8.4252,4.69323,-8.0E-4,-5.3E-4,-0.0277,431366,2016-04-04 00:06:10:511
2.1075,8.4222,4.77464,0.01598,-0.00186,-0.0245,431465,2016-04-04 00:06:10:610
2.07039,8.48685,4.68306,0.02956,0.00107,-0.03782,431565,2016-04-04 00:06:10:710
2.07039,8.48685,4.68306,0.00373,-0.0016,-0.02583,431665,2016-04-04 00:06:10:810
2.11468,8.43777,4.70461,0.02264,0.0016,-0.02583,431765,2016-04-04 00:06:10:910
2.0656,8.44914,4.61303,0.01198,-0.0024,-0.0221,431866,2016-04-04 00:06:11:011
2.09253,8.50241,4.65134,0.01198,-0.0024,-0.0221,431965,2016-04-04 00:06:11:110
2.07577,8.49762,4.6232,0.00506,-0.00266,-0.03089,432065,2016-04-04 00:06:11:210
2.04046,8.52037,4.63637,0.00346,-0.00133,-0.02663,432165,2016-04-04 00:06:11:310
2.04046,8.52037,4.63637,-0.00453,-0.00426,-0.01651,432266,2016-04-04 00:06:11:411
2.08595,8.47667,4.64176,-0.0016,-8.0E-4,-0.0285,432366,2016-04-04 00:06:11:511
2.00634,8.55269,4.59926,-0.01545,-0.00399,-0.02663,432465,2016-04-04 00:06:11:610
2.05423,8.51977,4.6645,-0.01545,-0.00399,-0.02663,432565,2016-04-04 00:06:11:710
2.0656,8.48685,4.66031,-0.01145,-0.00293,-0.02503,432665,2016-04-04 00:06:11:810
2.05363,8.50181,4.53163,0.00133,-0.00905,-0.02823,432766,2016-04-04 00:06:11:911
2.05363,8.50181,4.53163,-0.03728,-0.00506,-0.02397,432866,2016-04-04 00:06:12:011
2.08894,8.48385,4.63458,-0.03356,-0.00107,-0.01758,432965,2016-04-04 00:06:12:110
1.99078,8.54969,4.68007,-0.01784,-0.00905,-0.01864,433065,2016-04-04 00:06:12:210
2.06739,8.49403,4.6675,-0.01784,-0.00905,-0.01864,433166,2016-04-04 00:06:12:311
2.05842,8.44495,4.63996,-0.01704,-0.00107,-0.01758,433265,2016-04-04 00:06:12:410
2.08296,8.44196,4.69144,-0.02264,-0.00692,-0.01784,433365,2016-04-04 00:06:12:510
2.08296,8.44196,4.69144,-0.02077,0.0024,-0.01997,433465,2016-04-04 00:06:12:610
2.04644,8.49104,4.69683,-0.00586,8.0E-4,-0.02637,433565,2016-04-04 00:06:12:710
2.06859,8.42759,4.7082,-0.01119,-0.00346,-0.02344,433665,2016-04-04 00:06:12:810
2.09553,8.43896,4.71598,-0.01119,-0.00346,-0.02344,433766,2016-04-04 00:06:12:911
2.1069,8.43118,4.73753,-0.01172,-0.00613,-0.02237,433865,2016-04-04 00:06:13:010
2.06679,8.41263,4.67408,-0.01944,-0.0024,-0.0237,433965,2016-04-04 00:06:13:110
2.06679,8.41263,4.67408,0.00959,-0.00213,-0.02876,434066,2016-04-04 00:06:13:211
2.11707,8.43298,4.7483,-0.0016,0.00186,-0.0253,434166,2016-04-04 00:06:13:311
2.09852,8.45931,4.80037,0.00559,2.7E-4,-0.0269,434266,2016-04-04 00:06:13:411
2.1039,8.41382,4.67647,0.00559,2.7E-4,-0.0269,434366,2016-04-04 00:06:13:511
2.21763,8.37552,4.73992,0.00586,-0.00799,-0.01891,434466,2016-04-04 00:06:13:611
2.07458,8.47368,4.68306,0.02583,-0.00266,-0.03728,434565,2016-04-04 00:06:13:710
2.07458,8.47368,4.68306,0.00985,-0.00293,-0.02344,434665,2016-04-04 00:06:13:810
2.04225,8.50061,4.68186,0.01305,-0.00266,-0.01571,434765,2016-04-04 00:06:13:910
2.05123,8.48625,4.60225,0.01518,0.00107,-0.02503,434865,2016-04-04 00:06:14:010
2.05782,8.52336,4.54599,0.01518,0.00107,-0.02503,434966,2016-04-04 00:06:14:111
2.1488,8.48864,4.60046,-0.01678,-0.00186,-0.02024,435065,2016-04-04 00:06:14:210
2.06979,8.50301,4.50469,-0.01012,-0.00293,-0.02557,435166,2016-04-04 00:06:14:311
2.06979,8.50301,4.50469,-0.02503,-0.0032,-0.01758,435265,2016-04-04 00:06:14:410
2.04465,8.47308,4.60525,-0.01278,-0.00399,-0.01651,435365,2016-04-04 00:06:14:510
2.05004,8.51558,4.65972,-0.01145,-0.00613,-0.01997,435465,2016-04-04 00:06:14:610
2.1075,8.46051,4.60884,-0.01145,-0.00613,-0.01997,435565,2016-04-04 00:06:14:710
2.07278,8.47308,4.64834,-0.01305,-0.0032,-0.0229,435665,2016-04-04 00:06:14:810
2.08475,8.47847,4.64535,-0.02663,-0.02344,-0.02477,435765,2016-04-04 00:06:14:910
2.08475,8.47847,4.64535,-0.01838,-0.00559,-0.02131,435865,2016-04-04 00:06:15:010
2.10091,8.48266,4.67947,-0.01971,0.00559,-0.03222,435965,2016-04-04 00:06:15:110
2.06799,8.4659,4.71119,-0.01811,-0.00559,-0.0237,436065,2016-04-04 00:06:15:210
2.0632,8.45812,4.67408,-0.01811,-0.00559,-0.0237,436166,2016-04-04 00:06:15:311
2.14939,8.45273,4.76985,-0.01332,5.3E-4,-0.02077,436266,2016-04-04 00:06:15:411
2.06679,8.41502,4.71718,-0.00826,-0.00506,-0.02131,436366,2016-04-04 00:06:15:511
2.06679,8.41502,4.71718,-0.00826,-0.00506,-0.02131,436466,2016-04-04 00:06:15:611
2.07158,8.44076,4.70042,-0.00799,-0.0032,-0.01917,436566,2016-04-04 00:06:15:711
2.06679,8.46829,4.75608,-0.0024,-0.0016,-0.0269,436665,2016-04-04 00:06:15:810
2.12545,8.39946,4.70999,0.01571,-8.0E-4,-0.03915,436765,2016-04-04 00:06:15:910
2.07996,8.51139,4.69204,0.00399,-0.00506,-0.02397,436866,2016-04-04 00:06:16:011
2.07458,8.46829,4.69862,0.01119,-0.0024,-0.0269,436965,2016-04-04 00:06:16:110
2.07458,8.46829,4.69862,0.01119,-0.0024,-0.0269,437065,2016-04-04 00:06:16:210
2.04944,8.55867,4.59986,0.03089,2.7E-4,-0.03169,437166,2016-04-04 00:06:16:311
2.03208,8.49882,4.62141,0.00613,0.0032,-0.03169,437265,2016-04-04 00:06:16:410
2.14401,8.51199,4.61243,0.00559,0.00107,-0.01598,437365,2016-04-04 00:06:16:510
2.05782,8.56406,4.55856,-0.00772,-0.00559,-0.01971,437467,2016-04-04 00:06:16:612
2.10211,8.5455,4.67408,-0.00852,-0.00746,-0.02264,437565,2016-04-04 00:06:16:710
2.10211,8.5455,4.67408,-0.00852,-0.00746,-0.02264,437665,2016-04-04 00:06:16:810
2.07817,8.49702,4.53821,-0.01997,-0.00213,-0.0245,437765,2016-04-04 00:06:16:910
2.05782,8.51318,4.62261,-0.02743,-0.00559,-0.01944,437865,2016-04-04 00:06:17:010
2.11049,8.48685,4.61423,-0.03276,-0.00107,-0.02397,437965,2016-04-04 00:06:17:110
2.1039,8.48445,4.66869,-0.00666,-0.00373,-0.02264,438066,2016-04-04 00:06:17:211
2.09852,8.47607,4.69802,-0.0229,-0.0024,-0.02131,438165,2016-04-04 00:06:17:310
2.09852,8.47607,4.69802,-0.0229,-0.0024,-0.02131,438265,2016-04-04 00:06:17:410
2.02669,8.46171,4.63039,-0.0032,-0.00133,-0.0261,438365,2016-04-04 00:06:17:510
2.10869,8.4665,4.64355,0.00533,0.0016,-0.03569,438467,2016-04-04 00:06:17:612
2.09313,8.48804,4.62141,0.00692,-0.00746,-0.02104,438565,2016-04-04 00:06:17:710
1.99736,8.54012,4.57532,0.01625,-0.0032,-0.02583,438665,2016-04-04 00:06:17:810
2.12665,8.54191,4.62201,0.00692,-0.00905,-0.01944,438765,2016-04-04 00:06:17:910
2.12665,8.54191,4.62201,0.00692,-0.00905,-0.01944,438865,2016-04-04 00:06:18:010
2.04285,8.55628,4.60345,0.06871,0.00559,-0.02823,438966,2016-04-04 00:06:18:111
2.06739,8.60895,4.42448,0.04234,-0.00133,-0.03356,439066,2016-04-04 00:06:18:211
2.13323,8.64367,4.34787,0.07377,0.00373,-0.04953,439165,2016-04-04 00:06:18:310
1.96744,8.61793,4.55736,0.0253,-0.01012,-0.01411,439266,2016-04-04 00:06:18:411
2.01293,8.69813,4.22277,0.03116,0.00719,-0.06258,439365,2016-04-04 00:06:18:510
2.0644,8.67898,4.33291,-0.00719,-0.00533,-0.01172,439466,2016-04-04 00:06:18:611
2.0644,8.67898,4.33291,-0.00719,-0.00533,-0.01172,439565,2016-04-04 00:06:18:710
1.97761,8.6706,4.35026,-0.00559,8.0E-4,-0.03143,439666,2016-04-04 00:06:18:811
2.01233,8.68197,4.28442,-5.3E-4,-0.00666,-0.01784,439765,2016-04-04 00:06:18:910
2.00993,8.68317,4.41192,-0.03116,-0.00293,-0.02317,439865,2016-04-04 00:06:19:010
2.01711,8.67898,4.40892,0.00133,-0.00479,-0.02423,439965,2016-04-04 00:06:19:110
2.03806,8.6305,4.32213,-0.01358,-0.00107,-0.03515,440066,2016-04-04 00:06:19:211
2.03806,8.6305,4.32213,-0.01358,-0.00107,-0.03515,440165,2016-04-04 00:06:19:310
2.0219,8.68078,4.35146,-0.02104,-0.00399,-0.0221,440265,2016-04-04 00:06:19:410
1.98838,8.69215,4.40294,-0.04607,-0.00506,-0.01172,440365,2016-04-04 00:06:19:510
2.00874,8.64786,4.41491,0.05459,-0.00613,-0.02423,440465,2016-04-04 00:06:19:610
1.9411,8.74063,4.26048,0.02237,0.0016,-0.03941,440566,2016-04-04 00:06:19:711
